,FIPS,County Name,Agency name,State,Latitude,Longitude,2012 Crimes,2013 Crimes,2014 Crimes,2015 Crimes,2016 Crimes,Total Crimes,FIPS_block
3276,51660,Harrisonburg City,Harrisonburg,Virginia,38.449568799999994,-78.8689155,3.0,3.0,2.0,0.0,4.0,12.0,516600004023027
3278,51670,Hopewell City,Hopewell,Virginia,37.3043154,-77.28720009999998,0.0,1.0,0.0,1.0,0.0,2.0,516708203002005
3310,51678,Lexington City,Virginia Military Institute,Virginia,37.788981,-79.43946,0.0,1.0,0.0,0.0,0.0,1.0,516789305002021
3283,51680,Lynchburg City,Lynchburg,Virginia,37.4137536,-79.14224639999998,1.0,0.0,1.0,2.0,0.0,4.0,516800005001039
3284,51683,Manassas City,Manassas,Virginia,38.750948799999996,-77.47526669999998,1.0,1.0,2.0,0.0,1.0,5.0,516839104011002
3285,51685,Manassas Park City,Manassas Park,Virginia,38.7840035,-77.4697111,0.0,1.0,0.0,0.0,0.0,1.0,516859201004000
3287,51700,Newport News City,Newport News,Virginia,37.087082099999996,-76.4730122,2.0,2.0,0.0,2.0,3.0,9.0,517000321281096
3259,51700,Newport News City,Christopher Newport University,Virginia,37.0646188,-76.49443839999998,0.0,1.0,0.0,1.0,0.0,2.0,517000317012013
3291,51710,Norfolk City,Old Dominion University,Virginia,36.8856104,-76.3067777,3.0,0.0,0.0,0.0,2.0,5.0,517100025001007
3289,51710,Norfolk City,Norfolk State University,Virginia,36.8480161,-76.262085,0.0,0.0,0.0,1.0,0.0,1.0,517100047001006
3288,51710,Norfolk City,Norfolk,Virginia,36.8507689,-76.28587259999998,2.0,6.0,5.0,5.0,1.0,19.0,517100049001075
3292,51735,Poquoson City,Poquoson,Virginia,37.1223664,-76.3457773,0.0,1.0,0.0,0.0,0.0,1.0,517353403001051
3293,51740,Portsmouth City,Portsmouth,Virginia,36.835425799999996,-76.29827420000001,1.0,3.0,4.0,0.0,3.0,11.0,517402109001019
3296,51750,Radford City,Radford University,Virginia,37.1382689,-80.55062209999998,0.0,0.0,0.0,0.0,1.0,1.0,517500101021000
3295,51750,Radford City,Radford,Virginia,37.13179239999999,-80.5764477,1.0,0.0,0.0,0.0,1.0,2.0,517500102002030
3304,51760,Richmond City,University of Richmond,Virginia,37.5758681,-77.54097440000001,0.0,1.0,0.0,1.0,0.0,2.0,517600505003006
3298,51760,Richmond City,Richmond,Virginia,37.540724600000004,-77.4360481,1.0,1.0,2.0,2.0,1.0,7.0,517600305001015
3309,51760,Richmond City,Virginia Commonwealth University,Virginia,37.548815999999995,-77.45430390000001,0.0,1.0,0.0,0.0,1.0,2.0,517600403001011
3299,51770,Roanoke City,Roanoke,Virginia,37.270970399999996,-79.9414266,2.0,1.0,0.0,2.0,0.0,5.0,517700011001053
3302,51790,Staunton City,Staunton,Virginia,38.149576,-79.0716958,0.0,0.0,0.0,1.0,0.0,1.0,517900001001016
3303,51800,Suffolk City,Suffolk,Virginia,36.7282054,-76.5835621,0.0,3.0,1.0,0.0,0.0,4.0,518000653001012
3308,51810,Virginia Beach City,Virginia Beach,Virginia,36.8529263,-75.97798499999998,2.0,5.0,7.0,7.0,2.0,23.0,518100440042031
3312,51820,Waynesboro City,Waynesboro,Virginia,38.0684692,-78.8894682,2.0,0.0,0.0,0.0,1.0,3.0,518200031001067
3261,51830,Williamsburg City,College of William and Mary,Virginia,37.271674,-76.71337799999998,0.0,0.0,0.0,1.0,0.0,1.0,518303703002040
3314,51830,Williamsburg City,Williamsburg,Virginia,37.2707022,-76.7074571,0.0,0.0,0.0,0.0,1.0,1.0,518303701002028
3400,53001,Adams,Ritzville,Washington,47.1273723,-118.3799751,0.0,0.0,1.0,0.0,0.0,1.0,530019501003062
3334,53003,Asotin,Clarkston,Washington,46.4162723,-117.0451581,0.0,1.0,0.0,0.0,0.0,1.0,530039603004014
3398,53005,Benton,Richland,Washington,46.28042000000001,-119.27519960000001,0.0,0.0,0.0,1.0,2.0,3.0,530050105002000
3357,53005,Benton,Kennewick,Washington,46.2086683,-119.119948,0.0,0.0,0.0,0.0,0.0,0.0,530050113002028
3427,53007,Chelan,Wenatchee,Washington,47.4234599,-120.31034939999999,0.0,2.0,0.0,0.0,0.0,2.0,530079610007014
3389,53009,Clallam,Port Angeles,Washington,48.118146,-123.4307413,2.0,0.0,0.0,1.0,4.0,7.0,530090010001005
3351,53009,Clallam,Forks,Washington,47.950355,-124.38548670000002,0.0,0.0,0.0,0.0,1.0,1.0,530090003003038
3405,53009,Clallam,Sequim,Washington,48.079536499999996,-123.10184380000001,1.0,0.0,2.0,0.0,0.0,3.0,530090021001030
3422,53011,Clark,Vancouver,Washington,45.63183970000001,-122.67160630000001,11.0,5.0,6.0,4.0,4.0,30.0,530110423002062
3322,53011,Clark,Battle Ground,Washington,45.7809491,-122.5334307,0.0,0.0,0.0,0.0,1.0,1.0,530110404151022
3399,53011,Clark,Ridgefield,Washington,45.815115000000006,-122.74260079999999,0.0,0.0,1.0,0.0,0.0,1.0,530110403021068
3426,53011,Clark,Washougal,Washington,45.5826188,-122.35342469999999,0.0,1.0,0.0,1.0,0.0,2.0,530110405081019
3354,53015,Cowlitz,Kalama,Washington,46.0084472,-122.8445508,0.0,1.0,0.0,0.0,0.0,1.0,530150016003030
3365,53015,Cowlitz,Longview,Washington,46.1381676,-122.9381672,5.0,0.0,1.0,4.0,7.0,17.0,530150004001015
3355,53015,Cowlitz,Kelso,Washington,46.146778999999995,-122.9084445,0.0,4.0,0.0,0.0,0.0,4.0,530150011002026
3339,53017,Douglas,East Wenatchee,Washington,47.41568239999999,-120.2931263,0.0,0.0,1.0,0.0,0.0,1.0,530179505003001
3397,53019,Ferry,Republic,Washington,48.648218299999996,-118.73780670000001,0.0,0.0,0.0,0.0,0.0,0.0,530199702003126
3388,53021,Franklin,Pasco,Washington,46.2305049,-119.09223159999999,0.0,0.0,0.0,0.0,1.0,1.0,530210202001027
3409,53025,Grant,Soap Lake,Washington,47.389307,-119.490591,0.0,0.0,0.0,1.0,0.0,1.0,530250103002025
3374,53025,Grant,Moses Lake,Washington,47.1301417,-119.27807709999999,0.0,0.0,1.0,2.0,0.0,3.0,530250111001012
3394,53025,Grant,Quincy,Washington,47.2342997,-119.8525504,0.0,0.0,1.0,0.0,0.0,1.0,530250106001081
3353,53027,Grays Harbor,Hoquiam,Washington,46.9809247,-123.8893348,0.0,1.0,0.0,0.0,0.0,1.0,530270015001002
3316,53027,Grays Harbor,Aberdeen,Washington,46.9753708,-123.81572179999999,2.0,4.0,1.0,1.0,1.0,9.0,530270010004028
3382,53027,Grays Harbor,Ocean Shores,Washington,47.0074167,-124.16136540000001,0.0,0.0,0.0,0.0,0.0,0.0,530270002001023
3381,53029,Island,Oak Harbor,Washington,48.2931559,-122.6432244,1.0,1.0,0.0,0.0,2.0,4.0,530299708002011
3390,53031,Jefferson,Port Townsend,Washington,48.11703869999999,-122.7604471,1.0,2.0,1.0,0.0,1.0,5.0,530319506013045
3395,53033,King,Redmond,Washington,47.6739881,-122.12151200000001,1.0,1.0,0.0,6.0,7.0,15.0,530330323092027
3387,53033,King,Pacific,Washington,47.26454520000001,-122.25012009999999,0.0,1.0,0.0,0.0,0.0,1.0,530330309021007
3317,53033,King,Algona,Washington,47.2789896,-122.2520647,0.0,0.0,0.0,0.0,1.0,1.0,530330309012004
3360,53033,King,Kirkland,Washington,47.6768927,-122.20598329999999,6.0,0.0,2.0,0.0,1.0,9.0,530330224004029
3362,53033,King,Lake Forest Park,Washington,47.7538939,-122.2775707,1.0,0.0,0.0,0.0,1.0,2.0,530330214001016
3407,53033,King,Shoreline,Washington,47.7559659,-122.3456972,2.0,2.0,0.0,1.0,0.0,5.0,530330207001003
3368,53033,King,Maple Valley,Washington,47.373348299999996,-122.0369239,0.0,0.0,0.0,0.0,0.0,0.0,530330320112001
3380,53033,King,Normandy Park,Washington,47.43621029999999,-122.34067979999999,0.0,2.0,3.0,0.0,0.0,5.0,530330286003006
3370,53033,King,Mercer Island,Washington,47.57065479999999,-122.22206740000001,2.0,1.0,0.0,1.0,0.0,4.0,530330245002014
3403,53033,King,Seattle,Washington,47.6062095,-122.33207079999998,66.0,70.0,83.0,48.0,76.0,343.0,530330081002024
3379,53033,King,Newcastle,Washington,47.5377028,-122.16579650000001,1.0,0.0,0.0,0.0,0.0,1.0,530330250012017
3396,53033,King,Renton,Washington,47.48287759999999,-122.21706609999998,9.0,13.0,17.0,4.0,6.0,49.0,530330253022014
3401,53033,King,Sammamish,Washington,47.61626829999999,-122.0355736,0.0,0.0,1.0,1.0,6.0,8.0,530330322031001
3402,53033,King,SeaTac,Washington,47.4435903,-122.2960726,0.0,0.0,0.0,0.0,0.0,0.0,530330284032000
3358,53033,King,Kent,Washington,47.380933500000005,-122.2348432,3.0,8.0,11.0,12.0,11.0,45.0,530330297003002
3325,53033,King,Black Diamond,Washington,47.3087121,-122.0031692,1.0,0.0,0.0,0.0,0.0,1.0,530330316033031
3320,53033,King,Auburn,Washington,47.30732279999999,-122.22845320000002,0.0,9.0,1.0,3.0,5.0,18.0,530330306003023
3330,53033,King,Burien,Washington,47.46683839999999,-122.3405305,3.0,1.0,3.0,1.0,0.0,8.0,530330279001035
3356,53033,King,Kenmore,Washington,47.758357600000004,-122.2496863,0.0,1.0,0.0,0.0,0.0,1.0,530330217005012
3347,53033,King,Federal Way,Washington,47.3223221,-122.3126222,5.0,7.0,4.0,5.0,2.0,23.0,530330300062004
3323,53033,King,Bellevue,Washington,47.6101497,-122.2015159,2.0,1.0,0.0,1.0,15.0,19.0,530330238041008
3336,53033,King,Covington,Washington,47.3595592,-122.1180119,0.0,1.0,0.0,0.0,0.0,1.0,530330317062001
3430,53033,King,Woodinville,Washington,47.7542651,-122.1634581,0.0,0.0,2.0,0.0,1.0,3.0,530330323194002
3418,53033,King,Tukwila,Washington,47.473988399999996,-122.26095579999999,0.0,1.0,0.0,4.0,1.0,6.0,530330262004003
3338,53033,King,Des Moines,Washington,47.4017661,-122.32429009999998,0.0,5.0,0.0,1.0,1.0,7.0,530330289013006
3344,53033,King,Enumclaw,Washington,47.20426810000001,-121.9915003,0.0,0.0,0.0,0.0,1.0,1.0,530330314001036
3421,53033,King,University of Washington,Washington,47.65533509999999,-122.3035199,14.0,5.0,3.0,4.0,2.0,28.0,530330053023033
3327,53033,King,Bothell,Washington,47.76095,-122.20558840000001,1.0,0.0,4.0,3.0,1.0,9.0,530330218033005
3328,53035,Kitsap,Bremerton,Washington,47.565006700000005,-122.6269768,0.0,0.0,3.0,0.0,0.0,3.0,530350805002029
3391,53035,Kitsap,Poulsbo,Washington,47.735928,-122.6465372,0.0,0.0,0.0,0.0,0.0,0.0,530350905013008
3321,53035,Kitsap,Bainbridge Island,Washington,47.62487910000001,-122.5210007,0.0,0.0,2.0,0.0,0.0,2.0,530350909001000
3343,53037,Kittitas,Ellensburg,Washington,46.996514399999995,-120.54784740000002,1.0,0.0,0.0,0.0,0.0,1.0,530379756002002
3429,53039,Klickitat,White Salmon,Washington,45.72761939999999,-121.4864619,0.0,0.0,0.0,0.0,2.0,2.0,530399503004036
3332,53041,Lewis,Centralia,Washington,46.7162136,-122.95429720000001,0.0,0.0,2.0,2.0,5.0,9.0,530419707002002
3378,53041,Lewis,Napavine,Washington,46.574549600000005,-122.90817820000001,0.0,1.0,0.0,0.0,0.0,1.0,530419713002006
3406,53045,Mason,Shelton,Washington,47.2150945,-123.10070659999998,0.0,1.0,2.0,0.0,0.0,3.0,530459608003040
3385,53047,Okanogan,Oroville,Washington,48.9390509,-119.43562109999999,0.0,0.0,0.0,0.0,0.0,0.0,530479703007125
3384,53047,Okanogan,Omak,Washington,48.41098529999999,-119.52755060000001,2.0,1.0,0.0,0.0,0.0,3.0,530479706003033
3386,53053,Pierce,Orting,Washington,47.0978795,-122.2042824,1.0,1.0,0.0,0.0,3.0,5.0,530530704032012
3393,53053,Pierce,Puyallup,Washington,47.1853785,-122.29289740000002,0.0,0.0,3.0,1.0,3.0,7.0,530530734042005
3326,53053,Pierce,Bonney Lake,Washington,47.17704570000001,-122.1865055,0.0,0.0,1.0,0.0,0.0,1.0,530530703081020
3413,53053,Pierce,Steilacoom,Washington,47.169819700000005,-122.6026274,0.0,0.0,0.0,2.0,0.0,2.0,530530721091036
3341,53053,Pierce,Eatonville,Washington,46.86732629999999,-122.2665021,0.0,0.0,1.0,0.0,0.0,1.0,530530732004227
3372,53053,Pierce,Milton,Washington,47.2481558,-122.312899,0.0,0.0,0.0,0.0,1.0,1.0,530530707033010
3420,53053,Pierce,University Place,Washington,47.2356536,-122.5504041,2.0,0.0,0.0,0.0,0.0,2.0,530530723094006
3416,53053,Pierce,Tacoma,Washington,47.252876799999996,-122.4442906,11.0,3.0,3.0,6.0,4.0,27.0,530530616011036
3364,53053,Pierce,Lakewood,Washington,47.1717649,-122.51845800000001,2.0,3.0,4.0,2.0,2.0,13.0,530530719011012
3414,53053,Pierce,Sumner,Washington,47.2031566,-122.2403966,1.0,0.0,0.0,0.0,0.0,1.0,530530733021002
3349,53053,Pierce,Fife,Washington,47.2392665,-122.35706640000001,0.0,1.0,5.0,1.0,0.0,7.0,530539400032002
3350,53053,Pierce,Fircrest,Washington,47.239542799999995,-122.51595859999999,1.0,0.0,1.0,0.0,0.0,2.0,530530723051011
3375,53057,Skagit,Mount Vernon,Washington,48.421215999999994,-122.33404740000002,1.0,1.0,1.0,0.0,0.0,3.0,530579525002028
3404,53057,Skagit,Sedro Woolley,Washington,48.503890000000006,-122.2361101,0.0,1.0,0.0,0.0,0.0,1.0,530579515004025
3331,53057,Skagit,Burlington,Washington,48.4756621,-122.32543740000001,0.0,0.0,0.0,1.0,0.0,1.0,530579517001020
3318,53057,Skagit,Anacortes,Washington,48.51260449999999,-122.61267179999999,1.0,0.0,0.0,1.0,0.0,2.0,530579406002016
3408,53061,Snohomish,Snohomish,Washington,47.91287560000001,-122.0981847,0.0,0.0,0.0,0.0,1.0,1.0,530610524023032
3431,53061,Snohomish,Woodway,Washington,47.7962079,-122.3829102,0.0,0.0,0.0,1.0,0.0,1.0,530610506001003
3412,53061,Snohomish,Stanwood,Washington,48.2410895,-122.3706837,0.0,0.0,0.0,0.0,1.0,1.0,530610533014085
3337,53061,Snohomish,Darrington,Washington,48.2553867,-121.6015142,0.0,0.0,0.0,0.0,1.0,1.0,530610537001070
3342,53061,Snohomish,Edmonds,Washington,47.8106521,-122.3773551,0.0,0.0,0.0,1.0,5.0,6.0,530610505005018
3352,53061,Snohomish,Granite Falls,Washington,48.0839895,-121.96874199999999,0.0,1.0,0.0,0.0,0.0,1.0,530610536042011
3363,53061,Snohomish,Lake Stevens,Washington,48.01509799999999,-122.0637425,0.0,0.0,0.0,0.0,2.0,2.0,530610526052028
3319,53061,Snohomish,Arlington,Washington,48.1987118,-122.12514180000001,0.0,0.0,0.0,1.0,1.0,2.0,530610535042027
3367,53061,Snohomish,Lynnwood,Washington,47.820930100000005,-122.3151314,1.0,0.0,0.0,0.0,2.0,3.0,530610514003002
3329,53061,Snohomish,Brier,Washington,47.7845419,-122.27429479999999,0.0,0.0,0.0,0.0,1.0,1.0,530610519142013
3371,53061,Snohomish,Mill Creek,Washington,47.860097100000004,-122.2042966,1.0,0.0,0.0,0.0,0.0,1.0,530610520053004
3373,53061,Snohomish,Monroe,Washington,47.85537720000001,-121.97095800000001,1.0,0.0,0.0,0.0,0.0,1.0,530610522093015
3376,53061,Snohomish,Mountlake Terrace,Washington,47.7881528,-122.3087405,0.0,0.0,1.0,1.0,1.0,3.0,530610511002021
3377,53061,Snohomish,Mukilteo,Washington,47.9445396,-122.3045815,0.0,0.0,0.0,1.0,1.0,2.0,530610413012047
3369,53061,Snohomish,Marysville,Washington,48.0517637,-122.1770818,0.0,0.0,0.0,1.0,3.0,4.0,530610529032037
3345,53061,Snohomish,Everett,Washington,47.9789848,-122.2020795,1.0,4.0,3.0,1.0,5.0,14.0,530610407001014
3410,53063,Spokane,Spokane,Washington,47.6587802,-117.42604650000001,3.0,1.0,10.0,7.0,7.0,28.0,530630035001015
3411,53063,Spokane,Spokane Valley,Washington,47.6732281,-117.2393748,3.0,2.0,4.0,4.0,9.0,22.0,530630118001005
3333,53063,Spokane,Cheney,Washington,47.4873895,-117.5757622,1.0,3.0,0.0,0.0,0.0,4.0,530630140014032
3340,53063,Spokane,Eastern Washington University,Washington,47.490616300000006,-117.58548130000001,0.0,1.0,0.0,2.0,0.0,3.0,530630140011007
3359,53065,Stevens,Kettle Falls,Washington,48.610735399999996,-118.05582179999999,0.0,0.0,0.0,0.0,1.0,1.0,530659501003002
3419,53067,Thurston,Tumwater,Washington,47.007318700000006,-122.90930630000001,0.0,1.0,0.0,0.0,0.0,1.0,530670109103052
3383,53067,Thurston,Olympia,Washington,47.0378741,-122.9006951,0.0,1.0,2.0,2.0,1.0,6.0,530670101004003
3346,53067,Thurston,Evergreen State College,Washington,47.072902899999995,-122.97707849999999,0.0,0.0,0.0,0.0,0.0,0.0,530670120003010
3417,53067,Thurston,Tenino,Washington,46.8567662,-122.8529093,0.0,0.0,0.0,0.0,1.0,1.0,530670126202036
3361,53067,Thurston,Lacey,Washington,47.03426289999999,-122.82319150000001,0.0,1.0,2.0,0.0,0.0,3.0,530670112002013
3423,53071,Walla Walla,Walla Walla,Washington,46.0645809,-118.34302079999999,0.0,0.0,6.0,11.0,6.0,23.0,530719206002017
3348,53073,Whatcom,Ferndale,Washington,48.8464991,-122.59100559999999,1.0,2.0,0.0,0.0,0.0,3.0,530730105024030
3428,53073,Whatcom,Western Washington University,Washington,48.734288299999996,-122.48661090000002,0.0,0.0,1.0,1.0,1.0,3.0,530730010001004
3324,53073,Whatcom,Bellingham,Washington,48.7519112,-122.4786854,7.0,6.0,4.0,4.0,7.0,28.0,530730006001013
3366,53073,Whatcom,Lynden,Washington,48.94650439999999,-122.45210729999998,1.0,0.0,0.0,0.0,0.0,1.0,530730103032049
3392,53075,Whitman,Pullman,Washington,46.7297771,-117.18173770000001,2.0,2.0,2.0,1.0,1.0,8.0,530750004002010
3425,53075,Whitman,"Washington State University, Pullman",Washington,46.731922499999996,-117.15421210000001,2.0,0.0,0.0,0.0,1.0,3.0,530750006001047
3335,53075,Whitman,Colfax,Washington,46.880165399999996,-117.36434950000002,0.0,0.0,1.0,0.0,0.0,1.0,530750008001074
3433,53077,Yakima,Zillah,Washington,46.4020734,-120.26199879999999,0.0,0.0,0.0,0.0,0.0,0.0,530770022002019
3432,53077,Yakima,Yakima,Washington,46.6020711,-120.5058987,0.0,1.0,3.0,6.0,4.0,14.0,530770001002041
3415,53077,Yakima,Sunnyside,Washington,46.32374229999999,-120.00865379999999,0.0,2.0,0.0,2.0,0.0,4.0,530770020014008
3424,53077,Yakima,Wapato,Washington,46.4476278,-120.4203382,1.0,0.0,0.0,0.0,0.0,1.0,530779400041008
3452,54001,Barbour,Philippi,West Virginia,39.1523198,-80.0403578,0.0,0.0,0.0,0.0,1.0,1.0,540019656003000
3447,54003,Berkeley,Martinsburg,West Virginia,39.4562099,-77.96388689999998,1.0,1.0,0.0,0.0,0.0,2.0,540039715004001
3455,54009,Brooke,Wellsburg,West Virginia,40.2720146,-80.60951870000001,0.0,1.0,0.0,0.0,0.0,1.0,540090314004064
3436,54009,Brooke,Brooke,West Virginia,40.269775700000004,-80.5660657,1.0,0.0,0.0,0.0,0.0,1.0,540090316003009
3434,54011,Cabell,Barboursville,West Virginia,38.409529799999994,-82.29459229999998,0.0,2.0,0.0,0.0,0.0,2.0,540110104001033
3446,54011,Cabell,Huntington,West Virginia,38.41924960000001,-82.44515400000002,1.0,6.0,0.0,0.0,0.0,7.0,540110109001030
3444,54019,Fayette,Fayetteville,West Virginia,38.05288839999999,-81.1039911,0.0,0.0,0.0,0.0,2.0,2.0,540190201003020
3450,54019,Fayette,Oak Hill,West Virginia,37.972333899999995,-81.1487135,0.0,14.0,0.0,2.0,2.0,18.0,540190203003043
3454,54029,Hancock,Weirton,West Virginia,40.41895660000001,-80.58951669999998,1.0,0.0,1.0,1.0,0.0,3.0,540290214004029
3439,54029,Hancock,Chester,West Virginia,40.6131203,-80.56284780000001,0.0,0.0,1.0,0.0,0.0,1.0,540290215004027
3440,54033,Harrison,Clarksburg,West Virginia,39.2806451,-80.34453409999998,3.0,0.0,0.0,0.0,0.0,3.0,540330301003011
3453,54037,Jefferson,Ranson,West Virginia,39.2951013,-77.86055079999998,0.0,0.0,0.0,0.0,1.0,1.0,540379724012033
3457,54039,Kanawha,West Virginia State University,West Virginia,38.378958600000004,-81.7665882,0.0,0.0,2.0,0.0,0.0,2.0,540390104002088
3441,54039,Kanawha,Dunbar,West Virginia,38.360650899999996,-81.73734850000002,0.0,0.0,0.0,0.0,0.0,0.0,540390101001049
3438,54039,Kanawha,Charleston,West Virginia,38.3498195,-81.6326234,0.0,6.0,4.0,6.0,11.0,27.0,540390009001127
3443,54049,Marion,Fairmont,West Virginia,39.4850848,-80.1425781,1.0,2.0,1.0,0.0,0.0,4.0,540490201002017
3449,54051,Marshall,Moundsville,West Virginia,39.9203526,-80.7431407,0.0,1.0,1.0,6.0,1.0,9.0,540510202002039
3448,54061,Monongalia,Morgantown,West Virginia,39.629526,-79.95589679999998,1.0,1.0,0.0,0.0,0.0,2.0,540610107001013
3458,54061,Monongalia,West Virginia Tech,West Virginia,39.6361396,-79.95593579999998,1.0,0.0,0.0,0.0,0.0,1.0,540610101022004
3456,54069,Ohio,West Liberty University,West Virginia,40.1658141,-80.6011631,1.0,0.0,0.0,0.0,0.0,1.0,540690021002035
3460,54069,Ohio,Wheeling,West Virginia,40.063961600000006,-80.72091490000001,0.0,0.0,0.0,0.0,1.0,1.0,540690027001044
3461,54079,Putnam,Winfield,West Virginia,38.533144799999995,-81.8934675,0.0,0.0,3.0,0.0,0.0,3.0,540790204001011
3435,54081,Raleigh,Beckley,West Virginia,37.778170200000005,-81.18815570000001,2.0,3.0,0.0,0.0,1.0,6.0,540810002002025
3442,54083,Randolph,Elkins,West Virginia,38.92593970000001,-79.8467349,1.0,0.0,0.0,0.0,0.0,1.0,540839661003024
3445,54089,Summers,Hinton,West Virginia,37.674008,-80.88925390000001,0.0,0.0,1.0,0.0,0.0,1.0,540890007001139
3437,54097,Upshur,Buckhannon,West Virginia,38.99398720000001,-80.2320276,0.0,1.0,0.0,2.0,1.0,4.0,540979667001031
3451,54107,Wood,Parkersburg,West Virginia,39.26674179999999,-81.56151349999998,0.0,0.0,0.0,0.0,0.0,0.0,541070110003045
3464,55003,Ashland,Ashland,Wisconsin,46.59244279999999,-90.8837982,0.0,0.0,0.0,1.0,0.0,1.0,550039503001009
3475,55009,Brown,Green Bay,Wisconsin,44.51331879999999,-88.0132958,0.0,1.0,0.0,1.0,1.0,3.0,550090010001025
3480,55025,Dane,Madison,Wisconsin,43.07305170000001,-89.4012302,11.0,9.0,6.0,7.0,15.0,48.0,550250011011000
3469,55025,Dane,Cross Plains,Wisconsin,43.11443850000001,-89.6556777,0.0,0.0,0.0,0.0,0.0,0.0,550250130001059
3499,55025,Dane,Stoughton,Wisconsin,42.91694620000001,-89.21789369999998,0.0,0.0,0.0,0.0,1.0,1.0,550250122011021
3500,55033,Dunn,Stout,Wisconsin,44.8715765,-91.9266989,0.0,0.0,1.0,0.0,0.0,1.0,550339708002019
3482,55033,Dunn,Menomonie,Wisconsin,44.875518299999996,-91.9193422,0.0,0.0,0.0,2.0,0.0,2.0,550339708004019
3471,55035,Eau Claire,Eau Claire,Wisconsin,44.811349,-91.4984941,0.0,0.0,2.0,0.0,0.0,2.0,550350011011040
3473,55039,Fond du Lac,Fond du Lac,Wisconsin,43.7730448,-88.44705079999999,0.0,2.0,1.0,1.0,0.0,4.0,550390405002024
3503,55039,Fond du Lac,Waupun,Wisconsin,43.6333219,-88.72955189999998,0.0,0.0,2.0,0.0,0.0,2.0,550390418002058
3479,55043,Grant,Lancaster,Wisconsin,42.8474905,-90.7106821,0.0,0.0,0.0,0.0,0.0,0.0,550439607003021
3501,55043,Grant,"University of Wisconsin, Platteville",Wisconsin,42.7323713,-90.4872604,1.0,1.0,0.0,0.0,0.0,2.0,550439610001010
3487,55043,Grant,Muscoda,Wisconsin,43.1849868,-90.4431807,0.0,0.0,0.0,0.0,0.0,0.0,550439601001080
3472,55043,Grant,Fennimore,Wisconsin,42.983599700000006,-90.6554041,0.0,0.0,0.0,1.0,0.0,1.0,550439603003032
3462,55061,Kewaunee,Algoma,Wisconsin,44.6088884,-87.4325891,0.0,2.0,0.0,0.0,0.0,2.0,550619601001036
3478,55063,La Crosse,La Crosse,Wisconsin,43.8137751,-91.2519017,2.0,0.0,3.0,0.0,1.0,6.0,550630003001056
3468,55063,La Crosse,Campbell Township,Wisconsin,43.86973529999999,-91.27947440000001,0.0,0.0,0.0,0.0,0.0,0.0,550630102021089
3491,55063,La Crosse,Onalaska,Wisconsin,43.8844092,-91.2351393,0.0,0.0,0.0,1.0,1.0,2.0,550630104025010
3470,55065,Lafayette,Darlington,Wisconsin,42.6830566,-90.11762579999998,0.0,0.0,0.0,1.0,0.0,1.0,550659702003035
3483,55069,Lincoln,Merrill,Wisconsin,45.1805223,-89.683459,0.0,1.0,0.0,0.0,0.0,1.0,550699609003035
3481,55071,Manitowoc,Manitowoc,Wisconsin,44.0886059,-87.657584,0.0,0.0,0.0,0.0,1.0,1.0,550710008001021
3504,55073,Marathon,Wausau,Wisconsin,44.9591352,-89.6301221,1.0,1.0,0.0,0.0,0.0,2.0,550730001003014
3505,55079,Milwaukee,West Allis,Wisconsin,43.0166806,-88.0070315,1.0,0.0,0.0,0.0,0.0,1.0,550791004001005
3484,55079,Milwaukee,Milwaukee,Wisconsin,43.0389025,-87.9064736,10.0,6.0,9.0,5.0,0.0,30.0,550790144002012
3485,55079,Milwaukee,Milwaukee,Wisconsin,43.0389025,-87.9064736,10.0,6.0,1.0,5.0,0.0,22.0,550790144002012
3490,55079,Milwaukee,Oak Creek,Wisconsin,42.885850299999994,-87.86313620000001,1.0,2.0,1.0,0.0,0.0,4.0,550791602024000
3497,55081,Monroe,Sparta,Wisconsin,43.9441328,-90.8129118,0.0,1.0,0.0,0.0,0.0,1.0,550819503003012
3486,55085,Oneida,Minocqua,Wisconsin,45.789963,-89.8847965,1.0,0.0,0.0,0.0,0.0,1.0,550859710023067
3493,55085,Oneida,Rhinelander,Wisconsin,45.6366228,-89.4120753,1.0,0.0,0.0,1.0,0.0,2.0,550859714003021
3474,55087,Outagamie,Fox Valley Metro,Wisconsin,44.2827866,-88.31743879999998,0.0,0.0,0.0,0.0,1.0,1.0,550870118001004
3495,55087,Outagamie,Seymour,Wisconsin,44.514987899999994,-88.33037979999999,1.0,0.0,0.0,0.0,0.0,1.0,550870131003002
3463,55087,Outagamie,Appleton,Wisconsin,44.2619309,-88.41538469999998,7.0,0.0,1.0,1.0,1.0,10.0,550870101001009
